X,Y
1988-07-21T00:00:00,272.775312
1988-07-22T00:00:00,274.9410618
1988-07-23T00:00:00,264.5312545
1988-07-24T00:00:00,270.8031473
1988-07-25T00:00:00,274.686653
1988-07-26T00:00:00,274.8245198
1988-07-27T00:00:00,274.1256057
1988-07-28T00:00:00,271.0635376
1988-07-29T00:00:00,268.7929714
1988-07-30T00:00:00,274.1409688
1988-07-31T00:00:00,270.6413382
1988-08-01T00:00:00,266.4870279
1988-08-02T00:00:00,265.5926513
1988-08-03T00:00:00,264.9484772
1988-08-04T00:00:00,257.4306515
1988-08-05T00:00:00,262.6794282
1988-08-06T00:00:00,269.5350118
1988-08-07T00:00:00,263.6676318
1988-08-08T00:00:00,266.28189
1988-08-09T00:00:00,268.3536136
1988-08-10T00:00:00,264.2525261
1988-08-11T00:00:00,270.6607168
1988-08-12T00:00:00,271.4544072
1988-08-13T00:00:00,277.3062255
1988-08-14T00:00:00,268.2230862
1988-08-15T00:00:00,265.3379764
1988-08-16T00:00:00,265.7413374
1988-08-17T00:00:00,266.9972555
1988-08-18T00:00:00,267.737588
1988-08-19T00:00:00,263.6402499
1988-08-20T00:00:00,267.1482651
1988-08-21T00:00:00,260.6846175
1988-08-22T00:00:00,269.6367944
1988-08-23T00:00:00,269.2025682
1988-08-24T00:00:00,274.085351
1988-08-25T00:00:00,268.3485932
1988-08-26T00:00:00,262.2053564
1988-08-27T00:00:00,272.2288142
1988-08-28T00:00:00,266.4132469
1988-08-29T00:00:00,272.9648928
1988-08-30T00:00:00,263.1869548
1988-08-31T00:00:00,264.7012098
1988-09-01T00:00:00,263.4604523
1988-09-02T00:00:00,266.9199832
1988-09-03T00:00:00,265.287245
1988-09-04T00:00:00,270.5215592
1988-09-05T00:00:00,264.514243
1988-09-06T00:00:00,264.3741163
1988-09-07T00:00:00,268.9128775
1988-09-08T00:00:00,273.5041824
1988-09-09T00:00:00,267.7827995
1988-09-10T00:00:00,262.529058
1988-09-11T00:00:00,271.4560912
1988-09-12T00:00:00,270.6687437
1988-09-13T00:00:00,267.9838584
1988-09-14T00:00:00,271.3598494
1988-09-15T00:00:00,266.4038019
1988-09-16T00:00:00,265.2895189
1988-09-17T00:00:00,266.418597
1988-09-18T00:00:00,267.6324413
1988-09-19T00:00:00,265.1899099
1988-09-20T00:00:00,275.241936
1988-09-21T00:00:00,267.5513441
1988-09-22T00:00:00,268.5372599
1988-09-23T00:00:00,269.5369443
1988-09-24T00:00:00,267.9640786
1988-09-25T00:00:00,269.0451122
1988-09-26T00:00:00,268.4031783
1988-09-27T00:00:00,264.7139396
1988-09-28T00:00:00,267.0489689
1988-09-29T00:00:00,263.7246398
1988-09-30T00:00:00,265.1764771
1988-10-01T00:00:00,266.1093728
1988-10-02T00:00:00,269.3086284
1988-10-03T00:00:00,266.233358
1988-10-04T00:00:00,270.0827058
1988-10-05T00:00:00,263.321386
1988-10-06T00:00:00,266.3445776
1988-10-07T00:00:00,268.0480832
1988-10-08T00:00:00,263.5585411
1988-10-09T00:00:00,263.8674634
1988-10-10T00:00:00,262
1988-10-11T00:00:00,264.9154394
1988-10-12T00:00:00,266.5660836
1988-10-13T00:00:00,265.0221311
1988-10-14T00:00:00,262.1996131
1988-10-15T00:00:00,262.3059594
1988-10-16T00:00:00,266.436236
1988-10-17T00:00:00,267.3469846
1988-10-18T00:00:00,263.7313522
1988-10-19T00:00:00,261.9074361
1988-10-20T00:00:00,258.9926918
1988-10-21T00:00:00,258.601997
1988-10-22T00:00:00,257.7156395
1988-10-23T00:00:00,256.5184969
1988-10-24T00:00:00,256.7697679
1988-10-25T00:00:00,261.9064471
1988-10-26T00:00:00,258.7136735
1988-10-27T00:00:00,258.3584036
1988-10-28T00:00:00,254.6659835
1988-10-29T00:00:00,254.1026961
1988-10-30T00:00:00,260.3906312
1988-10-31T00:00:00,259.9932955
1988-11-01T00:00:00,261.1649191
1988-11-02T00:00:00,261.5667707
1988-11-03T00:00:00,254.0435195
1988-11-04T00:00:00,260.9454149
1988-11-05T00:00:00,252.6158151
1988-11-06T00:00:00,257.8583639
1988-11-07T00:00:00,254.3082074
1988-11-08T00:00:00,250.527787
1988-11-09T00:00:00,251.9819201
1988-11-10T00:00:00,253.9091281
1988-11-11T00:00:00,251.1753809
1988-11-12T00:00:00,249.2287864
1988-11-13T00:00:00,243.8857538
1988-11-14T00:00:00,239.0372837
1988-11-15T00:00:00,246.7375046
1988-11-16T00:00:00,241.7113698
1988-11-17T00:00:00,248.8648023
1988-11-18T00:00:00,247.1342365
1988-11-19T00:00:00,245.7324842
1988-11-20T00:00:00,243.1978417
1988-11-21T00:00:00,241.8210722
1988-11-22T00:00:00,249.2344383
1988-11-23T00:00:00,247.6466803
1988-11-24T00:00:00,247.9017921
1988-11-25T00:00:00,245.8328329
1988-11-26T00:00:00,251.1471212
1988-11-27T00:00:00,248.4120951
1988-11-28T00:00:00,246.5084998
1988-11-29T00:00:00,247.5928062
1988-11-30T00:00:00,248.7779896
1988-12-01T00:00:00,243.7747883
1988-12-02T00:00:00,252.8198171
1988-12-03T00:00:00,244.3033538
1988-12-04T00:00:00,247.4919848
1988-12-05T00:00:00,247.146025
1988-12-06T00:00:00,244.0787895
1988-12-07T00:00:00,239.8289166
1988-12-08T00:00:00,245.3580501
1988-12-09T00:00:00,249.8521202
1988-12-10T00:00:00,243.7645012
1988-12-11T00:00:00,239.0052667
1988-12-12T00:00:00,240.2269117
1988-12-13T00:00:00,240.3714273
1988-12-14T00:00:00,240.8546979
1988-12-15T00:00:00,247.0909831
1988-12-16T00:00:00,246.0734236
1988-12-17T00:00:00,245.0779594
1988-12-18T00:00:00,248.3377103
1988-12-19T00:00:00,247.2693628
1988-12-20T00:00:00,245.4286934
1988-12-21T00:00:00,246.7419411
1988-12-22T00:00:00,246.057
1988-12-23T00:00:00,252.4714265
1988-12-24T00:00:00,245.5518644
1988-12-25T00:00:00,248.885358
1988-12-26T00:00:00,248.9789651
1988-12-27T00:00:00,252.4566115
1988-12-28T00:00:00,251.15688
1988-12-29T00:00:00,248.4375427
1988-12-30T00:00:00,250.8492009
1988-12-31T00:00:00,252.4858841
1989-01-01T00:00:00,248.6384785
1989-01-02T00:00:00,248.3735125
1989-01-03T00:00:00,247.0916305
1989-01-04T00:00:00,243.3402722
1989-01-05T00:00:00,248.3967598
1989-01-06T00:00:00,249.6411555
1989-01-07T00:00:00,249.5637442
1989-01-08T00:00:00,247.1251291
1989-01-09T00:00:00,243.479255
1989-01-10T00:00:00,243.1532498
1989-01-11T00:00:00,242.2496823
1989-01-12T00:00:00,249.6938857
1989-01-13T00:00:00,252.115271
1989-01-14T00:00:00,250.6808342
1989-01-15T00:00:00,245.8135813
1989-01-16T00:00:00,248.6354321
1989-01-17T00:00:00,251.1150605
1989-01-18T00:00:00,251.5293043
1989-01-19T00:00:00,250.6821886
1989-01-20T00:00:00,248.6680687
1989-01-21T00:00:00,247.9434568
1989-01-22T00:00:00,247.9969735
1989-01-23T00:00:00,244.2712375
1989-01-24T00:00:00,246.2603546
1989-01-25T00:00:00,248.1568244
1989-01-26T00:00:00,252.0026055
1989-01-27T00:00:00,254.7245563
1989-01-28T00:00:00,254.7479386
1989-01-29T00:00:00,253.1211056
1989-01-30T00:00:00,251.9341388
1989-01-31T00:00:00,254.4322681
1989-02-01T00:00:00,252.1524435
1989-02-02T00:00:00,254.4046876
1989-02-03T00:00:00,250.5791788
1989-02-04T00:00:00,248.3293893
1989-02-05T00:00:00,253.1288785
1989-02-06T00:00:00,244.1642875
1989-02-07T00:00:00,240.6836183
1989-02-08T00:00:00,244.1686764
1989-02-09T00:00:00,248.9461179
1989-02-10T00:00:00,254.3479974
1989-02-11T00:00:00,255.8928197
1989-02-12T00:00:00,248.1905414
1989-02-13T00:00:00,248.1413779
1989-02-14T00:00:00,251.682709
1989-02-15T00:00:00,250.6329616
1989-02-16T00:00:00,257.1017826
1989-02-17T00:00:00,253.8527398
1989-02-18T00:00:00,255.4450336
1989-02-19T00:00:00,250.951468
1989-02-20T00:00:00,253.7890552
1989-02-21T00:00:00,249.4450257
1989-02-22T00:00:00,246.9579977
1989-02-23T00:00:00,248.5763905
1989-02-24T00:00:00,250.2577928
1989-02-25T00:00:00,256.2795585
1989-02-26T00:00:00,257.8082591
1989-02-27T00:00:00,252.1325445
1989-02-28T00:00:00,251.8242537
1989-03-01T00:00:00,247.8799271
1989-03-02T00:00:00,252.7529511
1989-03-03T00:00:00,254.7781723
1989-03-04T00:00:00,251.2601719
1989-03-06T00:00:00,255.6991246
1989-03-07T00:00:00,252.9934981
1989-03-08T00:00:00,252.8480927
1989-03-09T00:00:00,255.5602688
1989-03-10T00:00:00,250.7002129
1989-03-11T00:00:00,247.2096738
1989-03-12T00:00:00,250.6836225
1989-03-13T00:00:00,252.4284273
1989-03-14T00:00:00,257.1758178
1989-03-15T00:00:00,253.4655363
1989-03-16T00:00:00,256.6791621
1989-03-17T00:00:00,257.6237429
1989-03-18T00:00:00,261.6012106
1989-03-19T00:00:00,263.3014235
1989-03-20T00:00:00,262.0676167
1989-03-21T00:00:00,264.4857013
1989-03-22T00:00:00,267.8253777
1989-03-23T00:00:00,263.7740853
1989-03-24T00:00:00,263.6914828
1989-03-25T00:00:00,264.9349531
1989-03-26T00:00:00,269.1596683
1989-03-27T00:00:00,266.5711239
1989-03-28T00:00:00,274.5369302
1989-03-29T00:00:00,267.6429309
1989-03-30T00:00:00,260.7819138
1989-03-31T00:00:00,267.8453323
1989-04-01T00:00:00,267.9680663
1989-04-02T00:00:00,273.3222916
1989-04-03T00:00:00,272.6560817
1989-04-04T00:00:00,269.9227436
1989-04-05T00:00:00,264.8398829
1989-04-06T00:00:00,266.1668772
1989-04-07T00:00:00,265.0015927
1989-04-08T00:00:00,263.4703382
1989-04-09T00:00:00,262.8710857
1989-04-10T00:00:00,266.1340737
1989-04-11T00:00:00,266.1551324
1989-04-12T00:00:00,257.9114953
1989-04-13T00:00:00,262.6913795
1989-04-14T00:00:00,266.6512162
1989-04-15T00:00:00,270.4158366
1989-04-16T00:00:00,265.951468
1989-04-17T00:00:00,262.6338393
1989-04-18T00:00:00,262.9370105
1989-04-19T00:00:00,266.6503821
1989-04-20T00:00:00,265.694553
1989-04-21T00:00:00,271.7700618
1989-04-22T00:00:00,264.1083043
1989-04-23T00:00:00,264.9828893
1989-04-24T00:00:00,264.7056464
1989-04-25T00:00:00,266.7894047
1989-04-26T00:00:00,262.7670432
1989-04-27T00:00:00,265.186236
1989-04-28T00:00:00,263.7255374
1989-04-29T00:00:00,265.0933225
1989-04-30T00:00:00,264.3989085
1989-05-01T00:00:00,263.5214758
1989-05-02T00:00:00,267.0011042
1989-05-03T00:00:00,259.4968424
1989-05-04T00:00:00,258.9555749
1989-05-05T00:00:00,262.3732027
1989-05-06T00:00:00,268.6215584
1989-05-07T00:00:00,261.052476
1989-05-08T00:00:00,266.0753817
1989-05-09T00:00:00,263.0552087
1989-05-10T00:00:00,262.8637895
1989-05-11T00:00:00,256.9365736
1989-05-12T00:00:00,262.5470743
1989-05-13T00:00:00,261.4589351
1989-05-14T00:00:00,262.0925997
1989-05-15T00:00:00,257.2398519
1989-05-16T00:00:00,265.3149675
1989-05-17T00:00:00,268.173955
1989-05-18T00:00:00,260.2228167
1989-05-19T00:00:00,263.7139396
1989-05-20T00:00:00,261.7338306
1989-05-21T00:00:00,263.982782
1989-05-22T00:00:00,264.4177947
1989-05-23T00:00:00,265.2890155
1989-05-24T00:00:00,262.8420237
1989-05-25T00:00:00,261.400684
1989-05-26T00:00:00,259.2833993
1989-05-27T00:00:00,261.3097842
1989-05-28T00:00:00,260.7739026
1989-05-29T00:00:00,260.4580493
1989-05-30T00:00:00,261.6339228
1989-05-31T00:00:00,259.7326867
1989-06-01T00:00:00,260.0926751
1989-06-02T00:00:00,256.3699101
1989-06-03T00:00:00,263.3526445
1989-06-04T00:00:00,260.7992072
1989-06-05T00:00:00,263.0443338
1989-06-06T00:00:00,262.3410308
1989-06-07T00:00:00,261.9127584
1989-06-08T00:00:00,258.9184659
1989-06-09T00:00:00,259.2244332
1989-06-10T00:00:00,265.4087865
1989-06-11T00:00:00,261.528784
1989-06-12T00:00:00,263.9652781
1989-06-13T00:00:00,261.6250258
1989-06-14T00:00:00,256.292189
1989-06-15T00:00:00,263.9406685
1989-06-16T00:00:00,260.9348538
1989-06-17T00:00:00,266.4434171
1989-06-18T00:00:00,266.4340435
1989-06-19T00:00:00,266.6317104
1989-06-20T00:00:00,262.7204415
1989-06-21T00:00:00,268.6367944
1989-06-22T00:00:00,264.6631953
1989-06-23T00:00:00,266.4526238
1989-06-24T00:00:00,269.0011796
1989-06-25T00:00:00,266.4742982
1989-06-26T00:00:00,272.0184731
1989-06-27T00:00:00,264.5270006
1989-06-28T00:00:00,267.1171179
1989-06-29T00:00:00,268.0918966
1989-06-30T00:00:00,267.7810996
1989-07-01T00:00:00,267.9476471
1989-07-02T00:00:00,270.5477774
1989-07-03T00:00:00,268.7817589
1989-07-04T00:00:00,272.4998769
1989-07-05T00:00:00,275.6107589
1989-07-06T00:00:00,270.1952441
1989-07-07T00:00:00,270.9438897
1989-07-08T00:00:00,273.5459781
1989-07-09T00:00:00,275.8873465
1989-07-10T00:00:00,270.386143
1989-07-11T00:00:00,273.468539
1989-07-12T00:00:00,273.4770149
1989-07-13T00:00:00,275.5259878
1989-07-14T00:00:00,273.51128
1989-07-15T00:00:00,267.0863559
1989-07-16T00:00:00,268.7146267
1989-07-17T00:00:00,273.5178018
1989-07-18T00:00:00,275.7249059
1989-07-19T00:00:00,274.555451
1989-07-20T00:00:00,272.3653742
1989-07-21T00:00:00,273.2308438
1989-07-22T00:00:00,266.8628442
1989-07-23T00:00:00,263.9247295
1989-07-24T00:00:00,268.6196837
1989-07-25T00:00:00,274.6361073
1989-07-26T00:00:00,266.2999142
1989-07-27T00:00:00,267.3387072
1989-07-28T00:00:00,273.2292709
1989-07-29T00:00:00,261.852009
1989-07-30T00:00:00,270.9237405
1989-07-31T00:00:00,267.2107899
1989-08-01T00:00:00,276.9774399
1989-08-02T00:00:00,268.3442877
1989-08-03T00:00:00,267.7702445
1989-08-04T00:00:00,270.3073773
1989-08-05T00:00:00,270.563482
1989-08-06T00:00:00,269.2482564
1989-08-07T00:00:00,272.1040584
1989-08-08T00:00:00,272.8712963
1989-08-09T00:00:00,269.2046256
1989-08-10T00:00:00,279.6487655
1989-08-11T00:00:00,275.2244332
1989-08-12T00:00:00,275.866677
1989-08-13T00:00:00,272.0719063
1989-08-14T00:00:00,266.0908918
1989-08-15T00:00:00,271.6233338
1989-08-16T00:00:00,270.8057369
1989-08-17T00:00:00,265.0411166
1989-08-18T00:00:00,274.2304784
1989-08-19T00:00:00,279.4335311
1989-08-20T00:00:00,271.7025722
1989-08-21T00:00:00,267.9921
1989-08-22T00:00:00,266.6297523
1989-08-23T00:00:00,277.1521893
1989-08-24T00:00:00,269.034706
1989-08-25T00:00:00,271.2770602
1989-08-26T00:00:00,269.7506276
1989-08-27T00:00:00,272.1447818
1989-08-28T00:00:00,282.1881186
1989-08-29T00:00:00,276.0123445
1989-08-30T00:00:00,274.0408584
1989-08-31T00:00:00,265.0841436
1989-09-01T00:00:00,270.7678217
1989-09-02T00:00:00,274.6949542
1989-09-03T00:00:00,277.7835224
1989-09-04T00:00:00,280.5566107
1989-09-05T00:00:00,281.1438206
1989-09-06T00:00:00,279.3199045
1989-09-07T00:00:00,274.9955634
1989-09-08T00:00:00,277.0204669
1989-09-09T00:00:00,275.2556718
1989-09-10T00:00:00,271.3362844
1989-09-11T00:00:00,276.7839712
1989-09-12T00:00:00,273.2354988
1989-09-13T00:00:00,278.1565504
1989-09-14T00:00:00,276.7348911
1989-09-15T00:00:00,282.7356219
1989-09-16T00:00:00,278.7703279
1989-09-17T00:00:00,281.8627091
1989-09-18T00:00:00,276.6287911
1989-09-19T00:00:00,275.0374942
1989-09-20T00:00:00,279.5372043
1989-09-21T00:00:00,278.0892077
1989-09-22T00:00:00,274.0794965
1989-09-23T00:00:00,267.587897
1989-09-24T00:00:00,276.4796284
1989-09-25T00:00:00,278.3440295
1989-09-26T00:00:00,280.8877198
1989-09-27T00:00:00,283.217125
1989-09-28T00:00:00,273.9355012
1989-09-29T00:00:00,267.8710301
1989-09-30T00:00:00,273.6078873
1989-10-01T00:00:00,274.1270872
1989-10-02T00:00:00,273.5553676
1989-10-03T00:00:00,275.2761745
1989-10-04T00:00:00,272.9846726
1989-10-05T00:00:00,271.3172076
1989-10-06T00:00:00,269.7938571
1989-10-07T00:00:00,269.8766463
1989-10-08T00:00:00,274.5735745
1989-10-09T00:00:00,275.0680735
1989-10-10T00:00:00,274.2296999
1989-10-11T00:00:00,274.5876666
1989-10-12T00:00:00,270.7094117
1989-10-13T00:00:00,267.3552778
1989-10-14T00:00:00,271.7804045
1989-10-15T00:00:00,270.5078325
1989-10-16T00:00:00,266.7229477
1989-10-17T00:00:00,271.0370017
1989-10-18T00:00:00,272.4442948
1989-10-19T00:00:00,263.5333198
1989-10-20T00:00:00,265.6074385
1989-10-21T00:00:00,265.4084449
1989-10-22T00:00:00,262.7764803
1989-10-23T00:00:00,267.7644258
1989-10-24T00:00:00,266.8167429
1989-10-25T00:00:00,263.6413382
1989-10-26T00:00:00,260.5721129
1989-10-27T00:00:00,263.8948533
1989-10-28T00:00:00,254.5768394
1989-10-29T00:00:00,257.466005
1989-10-30T00:00:00,260.5431581
1989-10-31T00:00:00,260.0328472
1989-11-01T00:00:00,256.1652845
1989-11-02T00:00:00,259.219814
1989-11-03T00:00:00,256.8837122
1989-11-04T00:00:00,257.2079342
1989-11-05T00:00:00,256.5011201
1989-11-06T00:00:00,253.2768695
1989-11-07T00:00:00,257.5848943
1989-11-08T00:00:00,257.7838878
1989-11-09T00:00:00,253.0497831
1989-11-10T00:00:00,254.1051745
1989-11-11T00:00:00,255.6540124
1989-11-12T00:00:00,254.988148
1989-11-13T00:00:00,258.1933853
1989-11-14T00:00:00,246.5237636
1989-11-15T00:00:00,251.2276147
1989-11-16T00:00:00,250.2521607
1989-11-17T00:00:00,247.539365
1989-11-18T00:00:00,247.4673752
1989-11-19T00:00:00,247.0700316
1989-11-20T00:00:00,247.5521305
1989-11-21T00:00:00,248.1316509
1989-11-22T00:00:00,247.4043579
1989-11-23T00:00:00,244.8814006
1989-11-24T00:00:00,247.1842778
1989-11-25T00:00:00,246.1445157
1989-11-26T00:00:00,243.4647975
1989-11-27T00:00:00,246.0346226
1989-11-28T00:00:00,244.8374045
1989-11-29T00:00:00,244.9761689
1989-11-30T00:00:00,253.4420785
1989-12-01T00:00:00,247.8845821
1989-12-02T00:00:00,244.6631198
1989-12-03T00:00:00,246.0406836
1989-12-04T00:00:00,244.770716
1989-12-05T00:00:00,251.8662838
1989-12-06T00:00:00,250.8199005
1989-12-07T00:00:00,245.4712438
1989-12-08T00:00:00,245.5248598
1989-12-09T00:00:00,246.1613444
1989-12-10T00:00:00,253.7543333
1989-12-11T00:00:00,251.6954665
1989-12-12T00:00:00,249.5739955
1989-12-13T00:00:00,251.9006808
1989-12-14T00:00:00,247.9471069
1989-12-15T00:00:00,246.0462085
1989-12-16T00:00:00,248.1999071
1989-12-17T00:00:00,251.9124923
1989-12-18T00:00:00,248.092409
1989-12-19T00:00:00,246.040485
1989-12-20T00:00:00,248.7692555
1989-12-21T00:00:00,248.8001207
1989-12-22T00:00:00,246.1633184
1989-12-23T00:00:00,248.3677693
1989-12-24T00:00:00,247.1716474
1989-12-25T00:00:00,250.6270515
1989-12-26T00:00:00,251.9685787
1989-12-27T00:00:00,252.123171
1989-12-28T00:00:00,248.6397097
1989-12-29T00:00:00,249.5345352
1989-12-30T00:00:00,249.0077451
1989-12-31T00:00:00,247.3772898
1990-01-01T00:00:00,247.3675865
1990-01-02T00:00:00,252.1551324
1990-01-03T00:00:00,249.704566
1990-01-04T00:00:00,251.068852
1990-01-05T00:00:00,249.2857943
1990-01-06T00:00:00,247.124863
1990-01-07T00:00:00,249.3175452
1990-01-08T00:00:00,245.9326573
1990-01-09T00:00:00,251.2946833
1990-01-10T00:00:00,251.1594856
1990-01-11T00:00:00,243.7678852
1990-01-12T00:00:00,253.9063637
1990-01-13T00:00:00,244.4337496
1990-01-14T00:00:00,249.4990547
1990-01-15T00:00:00,249.1325723
1990-01-16T00:00:00,246.562922
1990-01-17T00:00:00,247.4474207
1990-01-18T00:00:00,249.9123016
1990-01-19T00:00:00,251.3930262
1990-01-20T00:00:00,254.9850937
1990-01-21T00:00:00,255.0162329
1990-01-22T00:00:00,247.4018993
1990-01-23T00:00:00,246.8581733
1990-01-24T00:00:00,247.7081248
1990-01-25T00:00:00,247.9534261
1990-01-26T00:00:00,246.2175381
1990-01-27T00:00:00,250.8899242
1990-01-28T00:00:00,247.5428403
1990-01-29T00:00:00,246.7172243
1990-01-30T00:00:00,253.4529535
1990-01-31T00:00:00,253.1740265
1990-02-01T00:00:00,249.0503789
1990-02-02T00:00:00,250.7798206
1990-02-03T00:00:00,251.0342572
1990-02-04T00:00:00,253.3113094
1990-02-05T00:00:00,245.9367285
1990-02-06T00:00:00,245.829294
1990-02-07T00:00:00,250.6104174
1990-02-08T00:00:00,255.5745079
1990-02-09T00:00:00,251.5265319
1990-02-10T00:00:00,254.5671004
1990-02-11T00:00:00,256.457398
1990-02-12T00:00:00,251.5475112
1990-02-13T00:00:00,255.0287244
1990-02-14T00:00:00,253.4136044
1990-02-15T00:00:00,251.8232846
1990-02-16T00:00:00,251.3883553
1990-02-17T00:00:00,255.0633192
1990-02-18T00:00:00,255.9304808
1990-02-19T00:00:00,255.0250663
1990-02-20T00:00:00,260.1431533
1990-02-21T00:00:00,258.7135821
1990-02-22T00:00:00,261.1968527
1990-02-23T00:00:00,261.4290032
1990-02-24T00:00:00,262.9601822
1990-02-25T00:00:00,260.7216847
1990-02-26T00:00:00,260.4780754
1990-02-27T00:00:00,262.3452449
1990-02-28T00:00:00,272.8828345
1990-03-01T00:00:00,268.306297
1990-03-02T00:00:00,270.7164538
1990-03-03T00:00:00,268.2378104
1990-03-04T00:00:00,267.9468487
1990-03-05T00:00:00,264.7601481
1990-03-06T00:00:00,267.7827916
1990-03-07T00:00:00,265.5937118
1990-03-08T00:00:00,268.9943679
1990-03-09T00:00:00,261.5035985
1990-03-10T00:00:00,260.1975061
1990-03-11T00:00:00,259.578166
1990-03-12T00:00:00,259.6761912
1990-03-13T00:00:00,261.7407615
1990-03-14T00:00:00,259.5191999
1990-03-15T00:00:00,260.0217578
1990-03-16T00:00:00,256.8842087
1990-03-17T00:00:00,263.9888629
1990-03-18T00:00:00,259.6344431
1990-03-19T00:00:00,260.0188107
1990-03-20T00:00:00,260.5510502
1990-03-21T00:00:00,254.7136576
1990-03-22T00:00:00,257.786394
1990-03-23T00:00:00,264.6498896
1990-03-24T00:00:00,264.9477186
1990-03-25T00:00:00,267.6319646
1990-03-26T00:00:00,262.7272175
1990-03-27T00:00:00,261.7533364
1990-03-28T00:00:00,266.9349531
1990-03-29T00:00:00,272.9477106
1990-03-30T00:00:00,271.3945911
1990-03-31T00:00:00,273.9004377
1990-04-01T00:00:00,269.4003344
1990-04-02T00:00:00,272.5756875
1990-04-03T00:00:00,275.2321783
1990-04-04T00:00:00,277.3025753
1990-04-05T00:00:00,277.560249
1990-04-06T00:00:00,264.4418601
1990-04-07T00:00:00,258.7755668
1990-04-08T00:00:00,261.3385722
1990-04-09T00:00:00,264.3031711
1990-04-10T00:00:00,273.6092139
1990-04-11T00:00:00,273.1643233
1990-04-12T00:00:00,268.9377969
1990-04-13T00:00:00,272.5391902
1990-04-14T00:00:00,273.6941876
1990-04-15T00:00:00,270.8094109
1990-04-16T00:00:00,274.1487775
1990-04-17T00:00:00,277.2213789
1990-04-18T00:00:00,279.4518572
1990-04-19T00:00:00,282.0699482
1990-04-20T00:00:00,282.4004099
1990-04-21T00:00:00,278.0062636
1990-04-22T00:00:00,282.5092385
1990-04-23T00:00:00,272.8692388
1990-04-24T00:00:00,271.6872726
1990-04-25T00:00:00,276.7246398
1990-04-26T00:00:00,267.0730224
1990-04-27T00:00:00,270.0992207
1990-04-28T00:00:00,271.1490515
1990-04-29T00:00:00,269.7980355
1990-04-30T00:00:00,266.9618305
1990-05-01T00:00:00,270.1917926
1990-05-02T00:00:00,278.2717801
1990-05-03T00:00:00,271.4604312
1990-05-04T00:00:00,271.2984685
1990-05-05T00:00:00,275.5287006
1990-05-06T00:00:00,269.3405621
1990-05-07T00:00:00,272.3550117
1990-05-08T00:00:00,270.0525475
1990-05-09T00:00:00,273.9966438
1990-05-10T00:00:00,269.6300899
1990-05-11T00:00:00,273.514672
1990-05-12T00:00:00,271.8803044
1990-05-13T00:00:00,269.0742855
1990-05-14T00:00:00,268.0471697
1990-05-15T00:00:00,264.7212478
1990-05-16T00:00:00,270.4777457
1990-05-17T00:00:00,277.9234585
1990-05-18T00:00:00,272.0816096
1990-05-19T00:00:00,273.349463
1990-05-20T00:00:00,275.0596452
1990-05-21T00:00:00,275.7020797
1990-05-22T00:00:00,272.6346258
1990-05-23T00:00:00,275.3014791
1990-05-24T00:00:00,274.7019724
1990-05-25T00:00:00,279.0291732
1990-05-26T00:00:00,281.1717228
1990-05-27T00:00:00,271.9199832
1990-05-28T00:00:00,275.59171
1990-05-29T00:00:00,277.374299
1990-05-30T00:00:00,274.7755787
1990-05-31T00:00:00,283.6610108
1990-06-01T00:00:00,286.0311552
1990-06-02T00:00:00,282.1896279
1990-06-03T00:00:00,275.0961664
1990-06-04T00:00:00,278.1733235
1990-06-05T00:00:00,273.2577769
1990-06-06T00:00:00,269.856664
1990-06-07T00:00:00,274.2805197
1990-06-08T00:00:00,268.7403246
1990-06-09T00:00:00,275.4722884
1990-06-10T00:00:00,278.1116685
1990-06-11T00:00:00,270.8917155
1990-06-12T00:00:00,272.2821203
1990-06-13T00:00:00,278.033443
1990-06-14T00:00:00,272.7965461
1990-06-15T00:00:00,276.855667
1990-06-16T00:00:00,278.5658572
1990-06-17T00:00:00,276.3488593
1990-06-18T00:00:00,273.6455007
1990-06-19T00:00:00,275.7735633
1990-06-20T00:00:00,280.1824786
1990-06-21T00:00:00,278.5466811
1990-06-22T00:00:00,281.6357061
1990-06-23T00:00:00,278.4460782
1990-06-24T00:00:00,277.9925846
1990-06-25T00:00:00,280.8810352
1990-06-26T00:00:00,285.840149
1990-06-27T00:00:00,279.0537748
1990-06-28T00:00:00,280.8387867
1990-06-29T00:00:00,276.2823864
1990-06-30T00:00:00,278.5613214
1990-07-01T00:00:00,276.7456905
1990-07-02T00:00:00,275.4084926
1990-07-03T00:00:00,285.0802949
1990-07-04T00:00:00,286.3542928
1990-07-05T00:00:00,283.7194088
1990-07-07T00:00:00,283.626698
1990-07-08T00:00:00,281.368373
1990-07-09T00:00:00,289.6382838
1990-07-10T00:00:00,292.19526
1990-07-11T00:00:00,288.0555741
1990-07-12T00:00:00,287.4366133
1990-07-13T00:00:00,296.352426
1990-07-14T00:00:00,289.5122412
1990-07-15T00:00:00,283.3798794
1990-07-16T00:00:00,285.686935
1990-07-17T00:00:00,289.9213376
1990-07-18T00:00:00,284.054311
1990-07-19T00:00:00,293.9048544
1990-07-20T00:00:00,280.8459638
1990-07-21T00:00:00,286.8018286
1990-07-22T00:00:00,281.9274741
1990-07-23T00:00:00,281.0827534
1990-07-24T00:00:00,282.8736913
1990-07-25T00:00:00,285.4311838
1990-07-26T00:00:00,281.4957183
1990-07-27T00:00:00,289.3105707
1990-07-28T00:00:00,285.4259886
1990-07-29T00:00:00,283.5864512
1990-07-30T00:00:00,285.3551785
1990-07-31T00:00:00,291.3917672
1990-08-01T00:00:00,282.9147085
